D,HEIDE,Heide,52.8217435,9.6601426
D,HEIDELB,Heidelberg,49.4093582,8.694724
D,HEIDENH,Heidenheim,48.6767637,10.152923
D,HEILBRO,Heilbronn,49.142291,9.218655
D,HILDESH,Hildesheim,52.1521636,9.9513046
D,HOF,Hof,50.3219015,11.9178807
D,IDSTEIN,Idstein,50.2212764,8.269554
D,ILMENAU,Ilmenau,50.6867695,10.9142385
D,INGOLST,Ingolstadt,48.7630165,11.4250395
D,ISERLOH,Iserlohn,51.3746778,7.6999713
D,JENA,Jena,50.9281717,11.5879359
D,KAISERS,Kaiserslautern,49.4432174,7.7689951
D,KARLSRU,Karlsruhe,49.0068705,8.4034195
D,KASSEL,Kassel,51.3154546,9.4924096
D,KEHL,Kehl,48.5728929,7.8109768
D,KEMPTEN,Kempten,47.7267063,10.3168835
D,KIEL,Kiel,54.3227085,10.135555
D,KLEVE,Kleve,51.7895571,6.1376008
D,KOBLENZ,Koblenz,50.3533278,7.5943951
D,KOBLENZ,Vallendar,50.4001381,7.6142479
D,KOLN,Koln,50.938361,6.959974
D,KOLN,Koeln,50.938361,6.959974
D,KOLN,Cologne,50.938361,6.959974
D,KOLN,Köln,50.938361,6.959974
D,KONSTAN,Konstanz,47.659216,9.1750718
D,KOTHEN,Koethen,51.751033,11.973698
D,KREFELD,Krefeld,51.3331205,6.5623343
D,LANDSHU,Landshut,48.536217,12.1516551
D,LEIPZIG,Leipzig,51.3406321,12.3747329
D,LEMGO,Lemgo,52.0280674,8.9012894
D,LORRACH,Loerrach,47.6120896,7.6607218
D,LUBECK,Lubeck,53.866444,10.684738
D,LUBECK,Lübeck,53.866444,10.684738
D,LUDWIGB,Ludwigsburg,48.8953937,9.1895147
D,LUDWIGH,Ludwigshafen,49.4704113,8.4381568
D,LUNEBUR,Luneburg,53.248706,10.407855
D,MAGDEBU,Magdeburg,52.1315889,11.6399609
D,MAGDEBU,Friedensau,52.2106903,11.9840076
D,MAINZ,Mainz,50.0012314,8.2762513
D,MANNHEI,Mannheim,49.4892913,8.4673098
D,MARBURG,Marburg,50.8090106,8.7704695
D,MAYEN,Mayen,50.3283544,7.2215134
D,MEISSEN,Meißen,51.1630871,13.4704939
D,MERSEB,Merseburg,51.3564413,11.996148
D,MITTWEI,Mittweida,50.9854597,12.9810458
D,MOSBACH,Mosbach,49.3521085,9.1460205
D,MULHEIM,Mulheim An Der Ruhr,51.4272925,6.8829192
D,MUNCHEN,Muenchen,48.1371079,11.5753822
D,MUNCHEN,München,48.1371079,11.5753822
D,MUNCHEN,Munchen,48.1371079,11.5753822
D,MUNCHEN,Neubiberg,48.0769935,11.6615136
D,MUNCHEN,Berlin,52.5170365,13.3888599
D,MUNSTER,Muenster,51.9625101,7.6251879
D,MUNSTER,Munster,51.9625101,7.6251879
D,MUNSTER,Münster,51.9625101,7.6251879
D,NEUBRAN,Neubrandenburg,53.5574458,13.2602781
D,NIENBUR,Nienburg,52.6487602,9.257810517418042
D,NORDHAU,Nordhausen,51.5051574,10.7925317
D,NURNBER,Nürnberg,49.453872,11.077298
D,NURNBER,Nurnberg,49.453872,11.077298
D,NURNBER,Nuremberg,49.453872,11.077298
D,NURTING,Nuertingen,48.6265854,9.3365463
D,OESTRIC,Wiesbaden,50.0820384,8.2416556
D,OFFENBA,Offenbach,50.1055002,8.7610698
D,OFFENBU,Offenburg,48.4716556,7.944378
D,OLDENBU,Oldenburg,53.1389753,8.2146017
D,OSNABRU,Osnabrueck,52.2719595,8.047635
D,OSNABRU,Osnabruck,52.2719595,8.047635
D,OTTERSB,Ottersberg,53.111094,9.14217
D,PADERBO,Paderborn,51.7177044,8.752653
D,PASSAU,Passau,48.5748229,13.4609744
D,PFORZHE,Pforzheim,48.8908846,8.7029532
D,POTSDAM,Potsdam,52.4009309,13.0591397
D,POTSDAM,Potsdam Babelsberg,52.3914035,13.0929636
D,POTSDAM,Berlin,52.5170365,13.3888599
D,RAVENSB,Weingarten,47.8075299,9.6431145
D,RAVENSB,Baden-Wurttemberg,48.53775,9.041169
D,REGENSB,Regensburg,49.0195333,12.0974869
D,REUTLIN,Reutlingen,48.4919508,9.2114144
D,RIEDLIN,Riedlingen,48.1534412,9.4748796
D,ROSENHE,Rosenheim,47.8539273,12.127262
D,ROSTOCK,Rostock,54.0924445,12.1286127
D,ROTTENB,Rottenburg Am Neckar,48.47696,8.9336788
D,SAARBRU,Saarbrucken,49.234362,6.996379
D,SAARBRU,Saarbrücken,49.234362,6.996379
D,SCHMALK,Schmalkalden,50.7213643,10.4510467
D,SCHWA-G,Schwäbisch Gmünd,48.7999036,9.7977584
D,SIEGEN,Siegen,50.8749804,8.0227233
D,SIGMARI,Sigmaringen,48.0855844,9.2178879
D,SPEYER,Speyer,49.3165553,8.433615
D,ST-AUGU,Sankt Augustin,50.7752776,7.1895507
D,STRALSU,Stralsund,54.3096314,13.0820846
D,STUTTGA,Stuttgart,48.7784485,9.1800132
D,STUTTGA,Stuttgart ,48.7784485,9.1800132
D,STUTTGA,Sttutgart,NULL,NULL
D,TRIER,Trier,49.7596208,6.6441878
D,TROSSIN,Trossingen,48.07506,8.6362987
D,TUBINGE,Tuebingen,48.5236164,9.0535531
D,ULM,Ulm,48.3974003,9.9934336
D,ULM,Neu-Ulm,48.3954965,10.00589
D,VECHTA,Vechta,52.7310691,8.2873162
D,VILLING,Villingen-Schwenningen,48.0632359,8.4945022
D,WEDEL-H,Wedel,53.5810226,9.7038772
D,WEIMAR,Weimar,50.9810486,11.3296637
D,WEINGAR,Weingarten,47.8075299,9.6431145
D,WERNIGE,Wernigerode,51.8344172,10.7862526
D,WIESBAD,Wiesbaden,50.0820384,8.2416556
D,WIESBAD,Geisenheim,49.9863945,7.96852
D,WILDAU,Wildau,52.3214429,13.6348744
D,WILHELM,Wilhelmshaven,53.5278793,8.106301
D,WISMAR,Wismar,53.8909832,11.4647932
D,WITTEN,Witten,51.4370171,7.335124
D,WOLFENB,Wolfenbuttel,52.1625283,10.5348215
D,WORMS,Worms,49.6302618,8.3620898
D,WUPPERT,Wuppertal,51.264018,7.1780374
D,WURZBUR,Wuerzburg,49.79245,9.932966
